id;idManufacturer;title;description;isActual;isSale
;Производитель;Артикул товара;Полное наименование;актуальный;в продаже
22112;1;2209103;Секция крестообразная симметричная SXC 400 h-50 s-1,5 hdg-ппо;1;1
22113;1;2209104;Секция крестообразная симметричная SXC 500 h-50 s-1,5 hdg-ппо;1;1
22114;1;2209105;Секция крестообразная симметричная SXC 600 h-50 s-1,5 hdg-ппо;1;1
22115;1;2209111;Секция крестообразная симметричная SXC 200 h-100 s-1,5 hdg-ппо;1;1
22116;1;2209112;Секция крестообразная симметричная SXC 300 h-100 s-1,5 hdg-ппо;1;1
22117;1;2209113;Секция крестообразная симметричная SXC 400 h-100 s-1,5 hdg-ппо;1;1
22118;1;2209114;Секция крестообразная симметричная SXC 500 h-100 s-1,5 hdg-ппо;1;1
22119;1;2209115;Секция крестообразная симметричная SXC 600 h-100 s-1,5 hdg-ппо;1;1
22120;1;2209116;Секция крестообразная симметричная SXC 200 h-80 s-1,5 hdg-ппо;1;1
22121;1;2209117;Секция крестообразная симметричная SXC 300 h-80 s-1,5 hdg-ппо;1;1
22122;1;2209118;Секция крестообразная симметричная SXC 400 h-80 s-1,5 hdg-ппо;1;1
22123;1;2209119;Секция крестообразная симметричная SXC 500 h-80 s-1,5 hdg-ппо;1;1
22124;1;2209120;Секция крестообразная симметричная SXC 600 h-80 s-1,5 hdg-ппо;1;1
22125;1;2209121;Секция крестообразная симметричная SXC 600 h-50 s-3 hdg-ппо;1;1
22126;1;2210595;Профиль ST 41/21/2.0-6  ппо ;1;1
22127;1;2211133;Крышка лотка Стандарт KLS 50 s-1,0 ппо;1;1
22128;1;2211134;Крышка лотка Стандарт KLS 200 s-1,0 ппо;1;1
22129;1;2211135;Крышка лотка Стандарт КLS 200 s-1,2 ппо;1;1
22130;1;2211136;Крышка лотка Стандарт КLS 100 s-1,2 ппо;1;1
22131;1;2211137;Крышка лотка Стандарт KLS 250 s-1,2 ппо;1;1
22132;1;2211138;Крышка лотка Стандарт КLS 400 s-1,2  ппо;1;1
22133;1;2211139;Крышка лотка Стандарт снегозащитная KSLS 400 s-1,2 ппо;1;1
22134;1;2211140;Крышка лотка Стандарт KLS 300 s-1,0 ппо;1;1
22135;1;2211141;Крышка лотка Стандарт KLS 400 s-1,0 ппо;1;1
22136;1;2211142;Крышка лотка Стандарт KLS 300 s-1,2 ппо;1;1
22137;1;2211143;Крышка для прямой секции лотка Стандарт KLS 500, L=3000 мм, S=1,5 мм, ппо;1;1
22138;1;2211144;Крышка для прямой секции лотка Стандарт KLS 200, L=3000 мм, S=1,5 мм, ппо;1;1
22139;1;2211145;Крышка лотка Стандарт KLS 50 s-0,7 ппо ;1;1
22140;1;2211146;Крышка лотка Стандарт KLS 150 s-1,5 ппо;1;1
22141;1;2211200;Крышка угла KHA 90° 400, s-1,0 ппо;1;1
22142;1;2211201;Крышка угла KHA 90° 200, s-1,0 ппо;1;1
22143;1;2211202;Крышка угла KHA 90° 300, s-1,0 ппо;1;1
22144;1;2211203;Крышка угла KHA 90° 50, s-1,0 ппо;1;1
22145;1;2211204;Крышка угла горизонтального 90° Стандарт КНА 500-90, S=1,5 мм, ппо;1;1
22146;1;2211205;Крышка угла горизонтального 90° Стандарт КНА 200-90, S=1,5 мм, ппо;1;1
22147;1;2211250;Разделитель в лоток SEL 80 ппо;1;1
22148;1;2211251;Разделитель в лоток лестничного типа SLEL 100, s-1.5 ппо ;1;1
22149;1;2211252;Разделитель в лоток SEL h-80/s-1,5 ппо ;1;1
22150;1;2211253;Разделитель в лоток SEL h-100/s-1,5 ппо;1;1
22151;1;2211254;Разделитель в лоток лестничного типа SLEL 100, s-1.5 ппо;1;1
22152;1;2213031;Секция крестообразная симметричная SXC 500 h-100 s-2.0 ппо;1;1
22153;1;2213032;Секция угловая 90° SLC 80x200  S=1.0 h 80  ппо;1;1
22154;1;2213034;Секция угловая 90° лестничного лотка SLC 600х100-90, s-2,0 ппо;1;1
22155;1;2213035;Секция угловая 90° лестничного лотка SLC 400х100-90, s-2,0 ппо;1;1
22156;1;2213036;Секция угловая 90° лестничного лотка SLC 500х100-90, s-2,0 ппо;1;1
22157;1;2213045;Секция угловая 90° SLC 80x500  S=1.0 h 80  ппо;1;1
22158;1;2213046;Секция угловая 90° SLC 80x500  S=1.5 h 80  ппо;1;1
22159;1;2213047;Секция угловая 90°, SLC 600х80-90, S=1,5 мм, ппо;1;1
22160;1;2213131;Крышка угла KSLC 90° 100, s-1,5 ппо;1;1
22161;1;2213132;Крышка секции угловой 90° KSLC 200 s-1,0 ппо ;1;1
22162;1;2213145;Крышка секции угловой 90° KSLC 500 s-1,0 ппо ;1;1
22163;1;2213146;Крышка секции угловой 90° снегозащитная КSLCS 500 ппо S=1,2 ;1;1
22164;1;2213147;Крышка секции угловой 90° снегозащитная КSLCS 400 ппо S=1,2 ;1;1
22165;1;2213167;Крышка угла внешнего вертикального 45° Стандарт KLVE 500-45, S=1,5 мм, ппо;1;1
22166;1;2213168;Крышка угла внутреннего вертикального 90° Стандарт KLVI 200-90, S=1,5 мм, ппо;1;1
22167;1;2213177;Крышка угла внутреннего вертикального 45° Стандарт KLVI 500-45, S=1,5 мм, ппо;1;1
22168;1;2213178;Крышка угла внутреннего вертикального 45° Стандарт KLVI 200-45, S=1,5 мм, ппо;1;1
22169;1;2213187;Крышка угла внешнего вертикального 45° Стандарт KLVE 200-45, S=1,5 мм, ппо;1;1
22170;1;2213188;Крышка угла внешнего вертикального 45° Стандарт KLVE 200-90, S=1,5 мм, ппо;1;1
22171;1;2213200;Горизонтальный угол HA 90° 200, h-100, s-1 ппо;1;1
22172;1;2213201;Горизонтальный угол HA 90° 200, h-80, s-1 ппо;1;1
22173;1;2213202;Горизонтальный угол HA 90° 300, h-100, s-1 ппо;1;1
22174;1;2213203;Горизонтальный угол HA 90° 300, h-100, s-1,2 ппо;1;1
22175;1;2213204;Горизонтальный угол HA 90*600/h-100/s-1,2 ппо;1;1
22176;1;2213205;Горизонтальный угол HA 90° 50, h-50, s-1 ппо;1;1
22177;1;2213206;Угол горизонтальный 90° Стандарт НА 500х80-90, S=1,5 мм, ппо;1;1
22178;1;2213207;Угол горизонтальный 90° Стандарт НА 200х80-90, S=1,5 мм, ппо;1;1
22179;1;2213208;Горизонтальный угол HA 90° 200, h-100, s-1,5 ппо;1;1
22180;1;2213251;Угол внешний вертикальный 90° Стандарт LVE 200х80-90, S=1,5 мм, ппо;1;1
22181;1;2213252;Угол внешний вертикальный 45° Стандарт LVE 500х80-45, S=1,5 мм, ппо;1;1
22182;1;2213253;Угол внутренний вертикальный 45° Стандарт LVI 500х80-45, S=1,5 мм, ппо;1;1
22183;1;2213254;Угол внутренний вертикальный 45° Стандарт LVI 200х80-45, S=1,5 мм, ппо;1;1
22184;1;2213255;Угол внешний вертикальный 45° Стандарт LVE 200х80-45, S=1,5 мм, ппо;1;1
22185;1;2213256;Угол внутренний вертикальный 90° Стандарт LVI 200х80-90, S=1,5 мм, ппо;1;1
22186;1;2215519;Консоль 41/41/2,5 - 600 ппо ;1;1
22187;1;2215520;Консоль 41/41/2,5 - 200 ппо ;1;1
22188;1;2215521;Консоль 41/41/2,5 - 350 ппо ;1;1
22189;1;2215522;Консоль 41/41/2,5 - 300  ппо ;1;1
22190;1;2215523;Консоль 41/41/2,5 - 250 ппо ;1;1
22191;1;2215524;Консоль 41/41/2,5 - 450 ппо ;1;1
22192;1;2215557;Консоль 41/41/2,5 - 500 ппо ;1;1
22193;1;2215558;Консоль 41/41/2,5 - 550 ппо ;1;1
22194;1;2215559;Консоль 41/41/2,5 - 700 ппо ;1;1
22195;1;2219223;Соединительная пластина СС-1 hdg-ппо ;1;1
22196;1;2219224;Соединительная пластина СС-2 hdg-ппо ;1;1
22197;1;2219225;Соединительная пластина СС-3 hdg-ппо ;1;1
22198;1;2226007;Крышка угла KLVE 45*150 для h-150/s-1,5 hdg-ппо;1;1
22199;1;2226011;Крышка угла KLVE 45*200 для h-150/s-1,5 hdg-ппо;1;1
22200;1;2226015;Крышка угла KLVE 45*200 для h-200/s-1,5 hdg-ппо;1;1
22201;1;2226019;Крышка угла KLVE 45*300 для h-150/s-1,5 hdg-ппо;1;1
22202;1;2226027;Внешний вертикальный угол LVE 45*100/h-80/s-1,5 hdg-ппо;1;1
22203;1;2226035;Крышка угла KLVE 45*300 для h-200/s-1,5 hdg-ппо;1;1
22204;1;2226039;Крышка угла KLVE 45*400 для h-200/s-1,5 hdg-ппо;1;1
22205;1;2226047;Внешний вертикальный угол LVE 45*150/h-80/s-1,5 hdg-ппо;1;1
22206;1;2226055;Внешний вертикальный угол LVE 45*150/h-150/s-1,5 hdg-ппо;1;1
22207;1;2226059;Крышка угла KLVE 45*500 для h-150/s-1,5 hdg-ппо;1;1
22208;1;2226067;Внешний вертикальный угол LVE 45*200/h-80/s-1,5 hdg-ппо;1;1
22209;1;2226075;Внешний вертикальный угол LVE 45*200/h-150/s-1,5 hdg-ппо;1;1
22210;1;2226079;Внешний вертикальный угол LVE 45*200/h-200/s-1,5 hdg-ппо;1;1
22211;1;2226087;Внешний вертикальный угол LVE 45*300/h-80/s-1,5 hdg-ппо;1;1
22212;1;2226095;Внешний вертикальный угол LVE 45*300/h-150/s-1,5 hdg-ппо;1;1
22213;1;2226099;Внешний вертикальный угол LVE 45*300/h-200/s-1,5 hdg-ппо;1;1
22214;1;2226107;Внешний вертикальный угол LVE 45*400/h-80/s-1,5 hdg-ппо;1;1
22215;1;2226115;Внешний вертикальный угол LVE 45*400/h-150/s-1,5 hdg-ппо;1;1
22216;1;2226119;Внешний вертикальный угол LVE 45*400/h-200/s-1,5 hdg-ппо;1;1
22217;1;2226127;Внешний вертикальный угол LVE 45*500/h-80/s-1,5 hdg-ппо;1;1
22218;1;2226135;Внешний вертикальный угол LVE 45*500/h-150/s-1,5 hdg-ппо;1;1
22219;1;2226139;Внешний вертикальный угол LVE 45*500/h-200/s-1,5 hdg-ппо;1;1
22220;1;2226143;Внешний вертикальный угол LVE 45*600/h-50/s-1,5 hdg-ппо;1;1
22221;1;2226147;Внешний вертикальный угол LVE 45*600/h-80/s-1,5 hdg-ппо;1;1
22222;1;2226151;Внешний вертикальный угол LVE 45*600/h-100/s-1,5 hdg-ппо;1;1
22223;1;2226155;Внешний вертикальный угол LVE 45*600/h-150/s-1,5 hdg-ппо;1;1
22224;1;2226159;Внешний вертикальный угол LVE 45*600/h-200/s-1,5 hdg-ппо;1;1
22225;1;2226191;Крышка угла KLVE 45*600/s-1,5 hdg-ппо;1;1
22226;1;2226207;Крышка угла KLVE 45*500 для h-200/s-1,5 hdg-ппо;1;1
22227;1;2226211;Крышка угла KLVE 45*600 для h-150/s-1,5 hdg-ппо;1;1
22228;1;2226215;Крышка угла KLVE 45*600 для h-200/s-1,5 hdg-ппо;1;1
22229;1;2226219;Крышка угла KLVE 90*150 для h-150/s-1,5 hdg-ппо;1;1
22230;1;2226227;Внешний вертикальный угол LVE 90*100/h-80/s-1,5 hdg-ппо;1;1
22231;1;2226235;Крышка угла KLVE 90*200 для h-150/s-1,5 hdg-ппо;1;1
22232;1;2226239;Крышка угла KLVE 90*200 для h-200/s-1,5 hdg-ппо;1;1
22233;1;2226247;Внешний вертикальный угол LVE 90*150/h-80/s-1,5 hdg-ппо;1;1
22234;1;2226255;Внешний вертикальный угол LVE 90*150/h-150/s-1,5 hdg-ппо;1;1
22235;1;2226259;Крышка угла KLVE 90*300 для h-150/s-1,5 hdg-ппо;1;1
22236;1;2226267;Внешний вертикальный угол LVE 90*200/h-80/s-1,5 hdg-ппо;1;1
22237;1;2226275;Внешний вертикальный угол LVE 90*200/h-150/s-1,5 hdg-ппо;1;1
22238;1;2226279;Внешний вертикальный угол LVE 90*200/h-200/s-1,5 hdg-ппо;1;1
22239;1;2226287;Внешний вертикальный угол LVE 90*300/h-80/s-1,5 hdg-ппо;1;1
22240;1;2226295;Внешний вертикальный угол LVE 90*300/h-150/s-1,5 hdg-ппо;1;1
22241;1;2226299;Внешний вертикальный угол LVE 90*300/h-200/s-1,5 hdg-ппо;1;1
22242;1;2226307;Внешний вертикальный угол LVE 90*400/h-80/s-1,5 hdg-ппо;1;1
22243;1;2226315;Внешний вертикальный угол LVE 90*400/h-150/s-1,5 hdg-ппо;1;1
22244;1;2226319;Внешний вертикальный угол LVE 90*400/h-200/s-1,5 hdg-ппо;1;1
22245;1;2226327;Внешний вертикальный угол LVE 90*500/h-80/s-1,5 hdg-ппо;1;1
22246;1;2226335;Внешний вертикальный угол LVE 90*500/h-150/s-1,5 hdg-ппо;1;1
22247;1;2226339;Внешний вертикальный угол LVE 90*500/h-200/s-1,5 hdg-ппо;1;1
22248;1;2226343;Внешний вертикальный угол LVE 90*600/h-50/s-1,5 hdg-ппо;1;1
22249;1;2226347;Внешний вертикальный угол LVE 90*600/h-80/s-1,5 hdg-ппо;1;1
22250;1;2226351;Внешний вертикальный угол LVE 90*600/h-100/s-1,5 hdg-ппо;1;1
22251;1;2226355;Внешний вертикальный угол LVE 90*600/h-150/s-1,5 hdg-ппо;1;1
22252;1;2226359;Внешний вертикальный угол LVE 90*600/h-200/s-1,5 hdg-ппо;1;1
22253;1;2226360;Внешний вертикальный угол LVE 90*300/h-50/s-3 hdg-ппо;1;1
22254;1;2226361;Внешний вертикальный угол LVE 90*400/h-50/s-3 hdg-ппо;1;1
22255;1;2226362;Внешний вертикальный угол LVE 90*600/h-50/s-3 hdg-ппо;1;1
22256;1;2226391;Крышка угла KLVE 90*600/s-1,5 hdg-ппо;1;1
22257;1;2226407;Крышка угла KLVI 45*400 для h-200/s-1,5 hdg-ппо;1;1
22258;1;2226411;Крышка угла KLVI 45*500 для h-150/s-1,5 hdg-ппо;1;1
22259;1;2226415;Крышка угла KLVI 45*500 для h-200/s-1,5 hdg-ппо;1;1
22260;1;2226419;Крышка угла KLVI 90*150 для h-150/s-1,5 hdg-ппо;1;1
22261;1;2226427;Внутренний вертикальный угол LVI 45*100/h-80/s-1,5 hdg-ппо;1;1
22262;1;2226435;Крышка угла KLVI 90*200 для h-150/s-1,5 hdg-ппо;1;1
22263;1;2226439;Крышка угла KLVI 90*200 для h-200/s-1,5 hdg-ппо;1;1
22264;1;2226447;Внутренний вертикальный угол LVI 45*150/h-80/s-1,5 hdg-ппо;1;1
22265;1;2226455;Внутренний вертикальный угол LVI 45*150/h-150/s-1,5 hdg-ппо;1;1
22266;1;2226459;Крышка угла KLVI 90*300 для h-150/s-1,5 hdg-ппо;1;1
22267;1;2226467;Внутренний вертикальный угол LVI 45*200/h-80/s-1,5 hdg-ппо;1;1
22268;1;2226475;Внутренний вертикальный угол LVI 45*200/h-150/s-1,5 hdg-ппо;1;1
22269;1;2226479;Внутренний вертикальный угол LVI 45*200/h-200/s-1,5 hdg-ппо;1;1
22270;1;2226487;Внутренний вертикальный угол LVI 45*300/h-80/s-1,5 hdg-ппо;1;1
22271;1;2226495;Внутренний вертикальный угол LVI 45*300/h-150/s-1,5 hdg-ппо;1;1
22272;1;2226499;Внутренний вертикальный угол LVI 45*300/h-200/s-1,5 hdg-ппо;1;1
22273;1;2226507;Внутренний вертикальный угол LVI 45*400/h-80/s-1,5 hdg-ппо;1;1
22274;1;2226515;Внутренний вертикальный угол LVI 45*400/h-150/s-1,5 hdg-ппо;1;1
22275;1;2226519;Внутренний вертикальный угол LVI 45*400/h-200/s-1,5 hdg-ппо;1;1
22276;1;2226527;Внутренний вертикальный угол LVI 45*500/h-80/s-1,5 hdg-ппо;1;1
22277;1;2226535;Внутренний вертикальный угол LVI 45*500/h-150/s-1,5 hdg-ппо;1;1
22278;1;2226539;Внутренний вертикальный угол LVI 45*500/h-200/s-1,5 hdg-ппо;1;1
22279;1;2226543;Внутренний вертикальный угол LVI 45*600/h-50/s-1,5 hdg-ппо;1;1
22280;1;2226547;Внутренний вертикальный угол LVI 45*600/h-80/s-1,5 hdg-ппо;1;1
22281;1;2226551;Внутренний вертикальный угол LVI 45*600/h-100/s-1,5 hdg-ппо;1;1
22282;1;2226555;Внутренний вертикальный угол LVI 45*600/h-150/s-1,5 hdg-ппо;1;1
22283;1;2226559;Внутренний вертикальный угол LVI 45*600/h-200/s-1,5 hdg-ппо;1;1
22284;1;2226560;Внутренний вертикальный угол LVI 90*300/h-50/s-3 hdg-ппо;1;1
22285;1;2226561;Внутренний вертикальный угол LVI 90*400/h-50/s-3 hdg-ппо;1;1
22286;1;2226562;Внутренний вертикальный угол LVI 90*600/h-50/s-3 hdg-ппо;1;1
22287;1;2226591;Крышка угла KLVI 45*600/s-1,5 hdg-ппо;1;1
22288;1;2226607;Крышка угла KLVI 90*300 для h-200/s-1,5 hdg-ппо;1;1
22289;1;2226611;Крышка угла KLVI 90*400 для h-150/s-1,5 hdg-ппо;1;1
22290;1;2226615;Крышка угла KLVI 90*400 для h-200/s-1,5 hdg-ппо;1;1
22291;1;2226619;Крышка угла KLVI 90*500 для h-150/s-1,5 hdg-ппо;1;1
22292;1;2226627;Внутренний вертикальный угол LVI 90*100/h-80/s-1,5 hdg-ппо;1;1
22293;1;2226635;Крышка угла KLVI 90*500 для h-200/s-1,5 hdg-ппо;1;1
22294;1;2226639;Крышка угла KLVI 90*600 для h-150/s-1,5 hdg-ппо;1;1
22295;1;2226647;Внутренний вертикальный угол LVI 90*150/h-80/s-1,5 hdg-ппо;1;1
22296;1;2226655;Внутренний вертикальный угол LVI 90*150/h-150/s-1,5 hdg-ппо;1;1
22297;1;2226659;Крышка угла KLVI 90*600 для h-200/s-1,5 hdg-ппо;1;1
22298;1;2226667;Внутренний вертикальный угол LVI 90*200/h-80/s-1,5 hdg-ппо;1;1
22299;1;2226675;Внутренний вертикальный угол LVI 90*200/h-150/s-1,5 hdg-ппо;1;1
22300;1;2226679;Внутренний вертикальный угол LVI 90*200/h-200/s-1,5 hdg-ппо;1;1
22301;1;2226687;Внутренний вертикальный угол LVI 90*300/h-80/s-1,5 hdg-ппо;1;1
22302;1;2226695;Внутренний вертикальный угол LVI 90*300/h-150/s-1,5 hdg-ппо;1;1
22303;1;2226699;Внутренний вертикальный угол LVI 90*300/h-200/s-1,5 hdg-ппо;1;1
22304;1;2226707;Внутренний вертикальный угол LVI 90*400/h-80/s-1,5 hdg-ппо;1;1
22305;1;2226715;Внутренний вертикальный угол LVI 90*400/h-150/s-1,5 hdg-ппо;1;1
22306;1;2226719;Внутренний вертикальный угол LVI 90*400/h-200/s-1,5 hdg-ппо;1;1
22307;1;2226727;Внутренний вертикальный угол LVI 90*500/h-80/s-1,5 hdg-ппо;1;1
22308;1;2226735;Внутренний вертикальный угол LVI 90*500/h-150/s-1,5 hdg-ппо;1;1
22309;1;2226739;Внутренний вертикальный угол LVI 90*500/h-200/s-1,5 hdg-ппо;1;1
22310;1;2226743;Внутренний вертикальный угол LVI 90*600/h-50/s-1,5 hdg-ппо;1;1
22311;1;2226747;Внутренний вертикальный угол LVI 90*600/h-80/s-1,5 hdg-ппо;1;1
22312;1;2226751;Внутренний вертикальный угол LVI 90*600/h-100/s-1,5 hdg-ппо;1;1
22313;1;2226755;Внутренний вертикальный угол LVI 90*600/h-150/s-1,5 hdg-ппо;1;1
22314;1;2226759;Внутренний вертикальный угол LVI 90*600/h-200/s-1,5 hdg-ппо;1;1
22315;1;2226791;Крышка угла KLVI 90*600/s-1,5 hdg-ппо;1;1
22316;1;2226807;Крышка угла KLVI 45*600 для h-150/s-1,5 hdg-ппо;1;1
22317;1;2226811;Крышка угла KLVI 45*600 для h-200/s-1,5 hdg-ппо;1;1
22318;1;2226827;Горизонтальный угол HA 45*100/h-80/s-1,5 hdg-ппо;1;1
22319;1;2226847;Горизонтальный угол HA 45*150/h-80/s-1,5 hdg-ппо;1;1
22320;1;2226855;Горизонтальный угол HA 45*150/h-150/s-1,5 hdg-ппо;1;1
22321;1;2226867;Горизонтальный угол HA 45*200/h-80/s-1,5 hdg-ппо;1;1
22322;1;2226875;Горизонтальный угол HA 45*200/h-150/s-1,5 hdg-ппо;1;1
22323;1;2226879;Горизонтальный угол HA 45*200/h-200/s-1,5 hdg-ппо;1;1
22324;1;2226887;Горизонтальный угол HA 45*300/h-80/s-1,5 hdg-ппо;1;1
22325;1;2226895;Горизонтальный угол HA 45*300/h-150/s-1,5 hdg-ппо;1;1
22326;1;2226899;Горизонтальный угол HA 45*300/h-200/s-1,5 hdg-ппо;1;1
22327;1;2226907;Горизонтальный угол HA 45*400/h-80/s-1,5 hdg-ппо;1;1
22328;1;2226915;Горизонтальный угол HA 45*400/h-150/s-1,5 hdg-ппо;1;1
22329;1;2226919;Горизонтальный угол HA 45*400/h-200/s-1,5 hdg-ппо;1;1
22330;1;2226927;Горизонтальный угол HA 45*500/h-80/s-1,5 hdg-ппо;1;1
22331;1;2226935;Горизонтальный угол HA 45*500/h-150/s-1,5 hdg-ппо;1;1
22332;1;2226939;Горизонтальный угол HA 45*500/h-200/s-1,5 hdg-ппо;1;1
22333;1;2226943;Горизонтальный угол HA 45*600/h-50/s-1,5 hdg-ппо;1;1
22334;1;2226947;Горизонтальный угол HA 45*600/h-80/s-1,5 hdg-ппо;1;1
22335;1;2226951;Горизонтальный угол HA 45*600/h-100/s-1,5 hdg-ппо;1;1
22336;1;2226955;Горизонтальный угол HA 45*600/h-150/s-1,5 hdg-ппо;1;1
22337;1;2226959;Горизонтальный угол HA 45*600/h-200/s-1,5 hdg-ппо;1;1
22338;1;2226991;Крышка угла KHA 45*600/s-1,5 hdg-ппо;1;1
22339;1;2227027;Горизонтальный угол HA 90*100/h-80/s-1,5 hdg-ппо;1;1
22340;1;2227047;Горизонтальный угол HA 90*150/h-80/s-1,5 hdg-ппо;1;1
22341;1;2227055;Горизонтальный угол HA 90*150/h-150/s-1,5 hdg-ппо;1;1
22342;1;2227067;Горизонтальный угол HA 90*200/h-80/s-1,5 hdg-ппо;1;1
22343;1;2227075;Горизонтальный угол HA 90*200/h-150/s-1,5 hdg-ппо;1;1
22344;1;2227079;Горизонтальный угол HA 90*200/h-200/s-1,5 hdg-ппо;1;1
22345;1;2227087;Горизонтальный угол HA 90*300/h-80/s-1,5 hdg-ппо;1;1
22346;1;2227095;Горизонтальный угол HA 90*300/h-150/s-1,5 hdg-ппо;1;1
22347;1;2227099;Горизонтальный угол HA 90*300/h-200/s-1,5 hdg-ппо;1;1
22348;1;2227107;Горизонтальный угол HA 90*400/h-80/s-1,5 hdg-ппо;1;1
22349;1;2227115;Горизонтальный угол HA 90*400/h-150/s-1,5 hdg-ппо;1;1
22350;1;2227119;Горизонтальный угол HA 90*400/h-200/s-1,5 hdg-ппо;1;1
22351;1;2227127;Горизонтальный угол HA 90*500/h-80/s-1,5 hdg-ппо;1;1
22352;1;2227135;Горизонтальный угол HA 90*500/h-150/s-1,5 hdg-ппо;1;1
22353;1;2227139;Горизонтальный угол HA 90*500/h-200/s-1,5 hdg-ппо;1;1
22354;1;2227143;Горизонтальный угол HA 90*600/h-50/s-1,5 hdg-ппо;1;1
22355;1;2227147;Горизонтальный угол HA 90*600/h-80/s-1,5 hdg-ппо;1;1
22356;1;2227151;Горизонтальный угол HA 90*600/h-100/s-1,5 hdg-ппо;1;1
22357;1;2227155;Горизонтальный угол HA 90*600/h-150/s-1,5 hdg-ппо;1;1
22358;1;2227159;Горизонтальный угол HA 90*600/h-200/s-1,5 hdg-ппо;1;1
22359;1;2227160;Горизонтальный угол HA 90*300/h-50/s-3 hdg-ппо;1;1
22360;1;2227161;Горизонтальный угол HA 90*400/h-50/s-3 hdg-ппо;1;1
22361;1;2227162;Горизонтальный угол HA 90*600/h-50/s-3 hdg-ппо;1;1
22362;1;2227191;Крышка угла KHA 90*600/s-1,5 hdg-ппо;1;1
22363;1;2227227;Т-образный отвод TCS 100/h-80/s-1,5 hdg-ппо;1;1
22364;1;2227247;Т-образный отвод TCS 150/h-80/s-1,5 hdg-ппо;1;1
22365;1;2227255;Т-образный отвод TCS 150/h-150/s-1,5 hdg-ппо;1;1
22366;1;2227267;Т-образный отвод TCS 200/h-80/s-1,5 hdg-ппо;1;1
22367;1;2227275;Т-образный отвод TCS 200/h-150/s-1,5 hdg-ппо;1;1
22368;1;2227279;Т-образный отвод TCS 200/h-200/s-1,5 hdg-ппо;1;1
22369;1;2227287;Т-образный отвод TCS 300/h-80/s-1,5 hdg-ппо;1;1
22370;1;2227295;Т-образный отвод TCS 300/h-150/s-1,5 hdg-ппо;1;1
22371;1;2227299;Т-образный отвод TCS 300/h-200/s-1,5 hdg-ппо;1;1
22372;1;2227307;Т-образный отвод TCS 400/h-80/s-1,5 hdg-ппо;1;1
22373;1;2227315;Т-образный отвод TCS 400/h-150/s-1,5 hdg-ппо;1;1
22374;1;2227319;Т-образный отвод TCS 400/h-200/s-1,5 hdg-ппо;1;1
22375;1;2227327;Т-образный отвод TCS 500/h-80/s-1,5 hdg-ппо;1;1
22376;1;2227335;Т-образный отвод TCS 500/h-150/s-1,5 hdg-ппо;1;1
22377;1;2227339;Т-образный отвод TCS 500/h-200/s-1,5 hdg-ппо;1;1
22378;1;2227343;Т-образный отвод TCS 600/h-50/s-1,5 hdg-ппо;1;1
22379;1;2227347;Т-образный отвод TCS 600/h-80/s-1,5 hdg-ппо;1;1
22380;1;2227351;Т-образный отвод TCS 600/h-100/s-1,5 hdg-ппо;1;1
22381;1;2227355;Т-образный отвод TCS 600/h-150/s-1,5 hdg-ппо;1;1
22382;1;2227359;Т-образный отвод TCS 600/h-200/s-1,5 hdg-ппо;1;1
22383;1;2227360;Т-образный отвод TCS 400/h-50/s-3 hdg-ппо;1;1
22384;1;2227391;Крышка Т-отвода KTCS 600/s-1,5 hdg-ппо;1;1
22385;1;2227427;Т-образный ответвитель VS 100/h-80/s-1,5 hdg-ппо;1;1
22386;1;2227447;Т-образный ответвитель VS 150/h-80/s-1,5 hdg-ппо;1;1
22387;1;2227455;Т-образный ответвитель VS 150/h-150/s-1,5 hdg-ппо;1;1
22388;1;2227467;Т-образный ответвитель VS 200/h-80/s-1,5 hdg-ппо;1;1
22389;1;2227475;Т-образный ответвитель VS 200/h-150/s-1,5 hdg-ппо;1;1
22390;1;2227479;Т-образный ответвитель VS 200/h-200/s-1,5 hdg-ппо;1;1
22391;1;2227487;Т-образный ответвитель VS 300/h-80/s-1,5 hdg-ппо;1;1
22392;1;2227495;Т-образный ответвитель VS 300/h-150/s-1,5 hdg-ппо;1;1
22393;1;2227499;Т-образный ответвитель VS 300/h-200/s-1,5 hdg-ппо;1;1
22394;1;2227507;Т-образный ответвитель VS 400/h-80/s-1,5 hdg-ппо;1;1
22395;1;2227515;Т-образный ответвитель VS 400/h-150/s-1,5 hdg-ппо;1;1
22396;1;2227519;Т-образный ответвитель VS 400/h-200/s-1,5 hdg-ппо;1;1
22397;1;2227527;Т-образный ответвитель VS 500/h-80/s-1,5 hdg-ппо;1;1
22398;1;2227535;Т-образный ответвитель VS 500/h-150/s-1,5 hdg-ппо;1;1
22399;1;2227539;Т-образный ответвитель VS 500/h-200/s-1,5 hdg-ппо;1;1
22400;1;2227543;Т-образный ответвитель VS 600/h-50/s-1,5 hdg-ппо;1;1
22401;1;2227547;Т-образный ответвитель VS 600/h-80/s-1,5 hdg-ппо;1;1
22402;1;2227551;Т-образный ответвитель VS 600/h-100/s-1,5 hdg-ппо;1;1
22403;1;2227555;Т-образный ответвитель VS 600/h-150/s-1,5 hdg-ппо;1;1
22404;1;2227559;Т-образный ответвитель VS 600/h-200/s-1,5 hdg-ппо;1;1
22405;1;2227560;Т-образный ответвитель VS 600/h-50/s-3 hdg-ппо;1;1
22406;1;2227587;Крышка Т-ответвителя KVS 600/s-1,5 hdg-ппо;1;1
22407;1;2227627;Крестообразный ответвитель CS 100/h-80/s-1,5 hdg-ппо;1;1
